tablet_id,site,date_est,date_uncertainty_yrs,material,source_strategy,qcs,is_synthetic,transliteration,sign_groups,sign_sequence_unicode,sign_sequence_ids,sign_group_count,sign_count
MON 36,Monastiraki,-1700,,clay,minor_cretan_clay_tablets,0.68,False,KU-PA3-NU GRA 18 VIN 6 KU-RO GRA 18,KU-PA3-NU|GRA|VIN|KU-RO|GRA,𐙂𐘰𐘟 𐙕 𐙗 𐙂𐘁 𐙕,"66,48,31,85,87,66,1,85",5,8
MON 37,Monastiraki,-1700,,clay,minor_cretan_clay_tablets,0.68,False,I-DA-MA GRA 36 KU-RO GRA 36,I-DA-MA|GRA|KU-RO|GRA,𐘚𐘦𐙁 𐙕 𐙂𐘁 𐙕,"26,38,65,85,66,1,85",4,7
MON 38,Monastiraki,-1700,,clay,minor_cretan_clay_tablets,0.68,False,SA-PA GRA 5 VIN 2 KU-RO GRA 5,SA-PA|GRA|VIN|KU-RO|GRA,𐘞𐘂 𐙕 𐙗 𐙂𐘁 𐙕,"30,2,85,87,66,1,85",5,7
MON 39,Monastiraki,-1700,,clay,minor_cretan_clay_tablets,0.68,False,A-DE GRA 42 KI-RO GRA 7 KU-RO GRA 35,A-DE|GRA|KI-RO|GRA|KU-RO|GRA,𐘀𐘦 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"0,38,85,56,1,85,66,1,85",6,9
MON 40,Monastiraki,-1700,,clay,minor_cretan_clay_tablets,0.68,False,WA-NA VIN 16 KU-RO VIN 16,WA-NA|VIN|KU-RO|VIN,𐘮𐘅 𐙗 𐙂𐘁 𐙗,"46,5,87,66,1,87",4,6
KS 1,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-SA-SA-RA-ME GRA 5 KU-RO GRA 5,A-SA-SA-RA-ME|GRA|KU-RO|GRA,𐘀𐘞𐘞𐘴𐘋 𐙕 𐙂𐘁 𐙕,"0,30,30,52,11,85,66,1,85",4,9
KS 2,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,I-DA-MA-TE OLE 3 KU-RO OLE 3,I-DA-MA-TE|OLE|KU-RO|OLE,𐘚𐘦𐙁𐘃 𐙚 𐙂𐘁 𐙚,"26,38,65,3,90,66,1,90",4,8
KS 3,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-TA-I-*301-WA-JA GRA 10 KU-RO GRA 10,A-TA-I-*301-WA-JA|GRA|KU-RO|GRA,𐘀𐘳𐘚𐙕𐘮𐘧 𐙕 𐙂𐘁 𐙕,"0,51,26,85,46,39,85,66,1,85",4,10
KS 4,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,SA-MA GRA 8 VIN 2 KU-RO GRA 8,SA-MA|GRA|VIN|KU-RO|GRA,𐘞𐙁 𐙕 𐙗 𐙂𐘁 𐙕,"30,65,85,87,66,1,85",5,7
KS 5,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,PA-I-TO GRA 14 KI-RO GRA 2 KU-RO GRA 12,PA-I-TO|GRA|KI-RO|GRA|KU-RO|GRA,𐘂𐘚𐘄 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"2,26,4,85,56,1,85,66,1,85",6,10
KS 6,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,DU-PU2-RE GRA 6 KU-RO GRA 6,DU-PU2-RE|GRA|KU-RO|GRA,𐘬𐙄𐘙 𐙕 𐙂𐘁 𐙕,"44,68,25,85,66,1,85",4,7
KS 7,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-RE-NE-SI OLE 4 KU-RO OLE 4,A-RE-NE-SI|OLE|KU-RO|OLE,𐘀𐘙𐘗𐘜 𐙚 𐙂𐘁 𐙚,"0,25,23,28,90,66,1,90",4,8
KS 8,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,KU-PA3-NU GRA 20 KU-RO GRA 20,KU-PA3-NU|GRA|KU-RO|GRA,𐙂𐘰𐘟 𐙕 𐙂𐘁 𐙕,"66,48,31,85,66,1,85",4,7
KS 9,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,I-PI-NA-MI-NA GRA 9 KU-RO GRA 9,I-PI-NA-MI-NA|GRA|KU-RO|GRA,𐘚𐘢𐘅𐘒𐘅 𐙕 𐙂𐘁 𐙕,"26,34,5,18,5,85,66,1,85",4,9
KS 10,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-DU VIN 6 OLE 3 KU-RO VIN 6,A-DU|VIN|OLE|KU-RO|VIN,𐘀𐘬 𐙗 𐙚 𐙂𐘁 𐙗,"0,44,87,90,66,1,87",5,7
KS 11,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,SA-RA2 GRA 12 KU-RO GRA 12,SA-RA2|GRA|KU-RO|GRA,𐘞𐘱 𐙕 𐙂𐘁 𐙕,"30,49,85,66,1,85",4,6
KS 12,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,RE-DI GRA 7 KI-RO GRA 1 KU-RO GRA 6,RE-DI|GRA|KI-RO|GRA|KU-RO|GRA,𐘙𐘆 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"25,6,85,56,1,85,66,1,85",6,9
KS 13,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,TA-NA-TE OVS 8 KU-RO OVS 8,TA-NA-TE|OVS|KU-RO|OVS,𐘳𐘅𐘃 𐙝 𐙂𐘁 𐙝,"51,5,3,93,66,1,93",4,7
KS 14,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,WA-TI GRA 15 VIN 5 KU-RO GRA 15,WA-TI|GRA|VIN|KU-RO|GRA,𐘮𐘠 𐙕 𐙗 𐙂𐘁 𐙕,"46,32,85,87,66,1,85",5,7
KS 15,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-MI GRA 10 OLE 4 KU-RO GRA 10,A-MI|GRA|OLE|KU-RO|GRA,𐘀𐘒 𐙕 𐙚 𐙂𐘁 𐙕,"0,18,85,90,66,1,85",5,7
KS 16,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,TE-KI GRA 4 KU-RO GRA 4,TE-KI|GRA|KU-RO|GRA,𐘃𐘸 𐙕 𐙂𐘁 𐙕,"3,56,85,66,1,85",4,6
KS 17,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,PI-TA-KE-SI VIN 7 KU-RO VIN 7,PI-TA-KE-SI|VIN|KU-RO|VIN,𐘢𐘳𐘥𐘜 𐙗 𐙂𐘁 𐙗,"34,51,37,28,87,66,1,87",4,8
KS 18,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,KU-MI GRA 18 KI-RO GRA 3 KU-RO GRA 15,KU-MI|GRA|KI-RO|GRA|KU-RO|GRA,𐙂𐘒 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"66,18,85,56,1,85,66,1,85",6,9
KS 19,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-SI GRA 22 KU-RO GRA 22,A-SI|GRA|KU-RO|GRA,𐘀𐘜 𐙕 𐙂𐘁 𐙕,"0,28,85,66,1,85",4,6
KS 20,Kato Syme,-1550,,clay,minor_cretan_clay_tablets,0.68,False,DA-TA OVS 10 CAP 4 KU-RO OVS 10,DA-TA|OVS|CAP|KU-RO|OVS,𐘦𐘳 𐙝 𐙜 𐙂𐘁 𐙝,"38,51,93,92,66,1,93",5,7
KOM 1,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,A-DU GRA 20 KU-RO GRA 20,A-DU|GRA|KU-RO|GRA,𐘀𐘬 𐙕 𐙂𐘁 𐙕,"0,44,85,66,1,85",4,6
KOM 2,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,PA-I-TO VIN 8 OLE 4 KU-RO VIN 8,PA-I-TO|VIN|OLE|KU-RO|VIN,𐘂𐘚𐘄 𐙗 𐙚 𐙂𐘁 𐙗,"2,26,4,87,90,66,1,87",5,8
KOM 3,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,KU-PA3-NU GRA 15 KI-RO GRA 2 KU-RO GRA 13,KU-PA3-NU|GRA|KI-RO|GRA|KU-RO|GRA,𐙂𐘰𐘟 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"66,48,31,85,56,1,85,66,1,85",6,10
KOM 4,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,SA-MA OVS 12 BOS 3 KU-RO OVS 12,SA-MA|OVS|BOS|KU-RO|OVS,𐘞𐙁 𐙝 𐙠 𐙂𐘁 𐙝,"30,65,93,96,66,1,93",5,7
KOM 5,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,I-DA GRA 25 KU-RO GRA 25,I-DA|GRA|KU-RO|GRA,𐘚𐘦 𐙕 𐙂𐘁 𐙕,"26,38,85,66,1,85",4,6
KOM 6,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,A-RE GRA 10 VIN 4 KU-RO GRA 10,A-RE|GRA|VIN|KU-RO|GRA,𐘀𐘙 𐙕 𐙗 𐙂𐘁 𐙕,"0,25,85,87,66,1,85",5,7
KOM 7,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,DU-PU2 GRA 7 KU-RO GRA 7,DU-PU2|GRA|KU-RO|GRA,𐘬𐙄 𐙕 𐙂𐘁 𐙕,"44,68,85,66,1,85",4,6
KOM 8,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,TE-ZA VIN 10 KI-RO VIN 1 KU-RO VIN 9,TE-ZA|VIN|KI-RO|VIN|KU-RO|VIN,𐘃𐘍 𐙗 𐘸𐘁 𐙗 𐙂𐘁 𐙗,"3,13,87,56,1,87,66,1,87",6,9
KOM 9,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,A-SI-DA GRA 30 KU-RO GRA 30,A-SI-DA|GRA|KU-RO|GRA,𐘀𐘜𐘦 𐙕 𐙂𐘁 𐙕,"0,28,38,85,66,1,85",4,7
KOM 10,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,WA-NA GRA 8 OLE 3 KU-RO GRA 8,WA-NA|GRA|OLE|KU-RO|GRA,𐘮𐘅 𐙕 𐙚 𐙂𐘁 𐙕,"46,5,85,90,66,1,85",5,7
KOM 11,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,RE-KU OVS 6 CAP 4 KU-RO OVS 6,RE-KU|OVS|CAP|KU-RO|OVS,𐘙𐙂 𐙝 𐙜 𐙂𐘁 𐙝,"25,66,93,92,66,1,93",5,7
KOM 12,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,PA-DE GRA 14 KU-RO GRA 14,PA-DE|GRA|KU-RO|GRA,𐘂𐘦 𐙕 𐙂𐘁 𐙕,"2,38,85,66,1,85",4,6
KOM 13,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,I-NA VIN 5 OLE 2 KU-RO VIN 5,I-NA|VIN|OLE|KU-RO|VIN,𐘚𐘅 𐙗 𐙚 𐙂𐘁 𐙗,"26,5,87,90,66,1,87",5,7
KOM 14,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,TA-RA2 GRA 22 KI-RO GRA 2 KU-RO GRA 20,TA-RA2|GRA|KI-RO|GRA|KU-RO|GRA,𐘳𐘱 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"51,49,85,56,1,85,66,1,85",6,9
KOM 15,Kommos,-1500,,clay,minor_cretan_clay_tablets,0.68,False,KU-MI-NA GRA 18 KU-RO GRA 18,KU-MI-NA|GRA|KU-RO|GRA,𐙂𐘒𐘅 𐙕 𐙂𐘁 𐙕,"66,18,5,85,66,1,85",4,7
GAL 1,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,A-DU GRA 16 KU-RO GRA 16,A-DU|GRA|KU-RO|GRA,𐘀𐘬 𐙕 𐙂𐘁 𐙕,"0,44,85,66,1,85",4,6
GAL 2,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,PA-TA VIN 9 KI-RO VIN 1 KU-RO VIN 8,PA-TA|VIN|KI-RO|VIN|KU-RO|VIN,𐘂𐘳 𐙗 𐘸𐘁 𐙗 𐙂𐘁 𐙗,"2,51,87,56,1,87,66,1,87",6,9
GAL 3,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,KU-PA3 GRA 12 OLE 4 KU-RO GRA 12,KU-PA3|GRA|OLE|KU-RO|GRA,𐙂𐘰 𐙕 𐙚 𐙂𐘁 𐙕,"66,48,85,90,66,1,85",5,7
GAL 4,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,I-DA OVS 8 CAP 4 KU-RO OVS 8,I-DA|OVS|CAP|KU-RO|OVS,𐘚𐘦 𐙝 𐙜 𐙂𐘁 𐙝,"26,38,93,92,66,1,93",5,7
GAL 5,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,SA-MA GRA 20 KU-RO GRA 20,SA-MA|GRA|KU-RO|GRA,𐘞𐙁 𐙕 𐙂𐘁 𐙕,"30,65,85,66,1,85",4,6
GAL 6,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,DI-KI-SE GRA 14 KI-RO GRA 2 KU-RO GRA 12,DI-KI-SE|GRA|KI-RO|GRA|KU-RO|GRA,𐘆𐘸𐘈 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"6,56,8,85,56,1,85,66,1,85",6,10
GAL 7,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,A-KA VIN 6 OLE 2 KU-RO VIN 6,A-KA|VIN|OLE|KU-RO|VIN,𐘀𐘾 𐙗 𐙚 𐙂𐘁 𐙗,"0,62,87,90,66,1,87",5,7
GAL 8,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,TA-NA GRA 10 KU-RO GRA 10,TA-NA|GRA|KU-RO|GRA,𐘳𐘅 𐙕 𐙂𐘁 𐙕,"51,5,85,66,1,85",4,6
GAL 9,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,RE-DI GRA 8 VIN 3 KU-RO GRA 8,RE-DI|GRA|VIN|KU-RO|GRA,𐘙𐘆 𐙕 𐙗 𐙂𐘁 𐙕,"25,6,85,87,66,1,85",5,7
GAL 10,Galatas,-1600,,clay,minor_cretan_clay_tablets,0.68,False,WA-TI OVS 10 BOS 2 KU-RO OVS 10,WA-TI|OVS|BOS|KU-RO|OVS,𐘮𐘠 𐙝 𐙠 𐙂𐘁 𐙝,"46,32,93,96,66,1,93",5,7
PRA 1,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-DU GRA 7 KU-RO GRA 7,A-DU|GRA|KU-RO|GRA,𐘀𐘬 𐙕 𐙂𐘁 𐙕,"0,44,85,66,1,85",4,6
PRA 2,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,KU-PA3-NU VIN 5 OLE 2 KU-RO VIN 5,KU-PA3-NU|VIN|OLE|KU-RO|VIN,𐙂𐘰𐘟 𐙗 𐙚 𐙂𐘁 𐙗,"66,48,31,87,90,66,1,87",5,8
PRA 3,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,PA-TA GRA 12 KI-RO GRA 1 KU-RO GRA 11,PA-TA|GRA|KI-RO|GRA|KU-RO|GRA,𐘂𐘳 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"2,51,85,56,1,85,66,1,85",6,9
PRA 4,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,SA-MA OVS 6 KU-RO OVS 6,SA-MA|OVS|KU-RO|OVS,𐘞𐙁 𐙝 𐙂𐘁 𐙝,"30,65,93,66,1,93",4,6
PRA 5,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,I-DA GRA 9 VIN 3 KU-RO GRA 9,I-DA|GRA|VIN|KU-RO|GRA,𐘚𐘦 𐙕 𐙗 𐙂𐘁 𐙕,"26,38,85,87,66,1,85",5,7
PRA 6,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,DU GRA 5 KU-RO GRA 5,DU|GRA|KU-RO|GRA,𐘬 𐙕 𐙂𐘁 𐙕,"44,85,66,1,85",4,5
PRA 7,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,A-RE GRA 14 KU-RO GRA 14,A-RE|GRA|KU-RO|GRA,𐘀𐘙 𐙕 𐙂𐘁 𐙕,"0,25,85,66,1,85",4,6
PRA 8,Prasa,-1550,,clay,minor_cretan_clay_tablets,0.68,False,TE-KI VIN 4 OLE 1 KU-RO VIN 4,TE-KI|VIN|OLE|KU-RO|VIN,𐘃𐘸 𐙗 𐙚 𐙂𐘁 𐙗,"3,56,87,90,66,1,87",5,7
VRY 1,Vrysinas,-1650,,clay,minor_cretan_clay_tablets,0.68,False,A-SA-SA-RA-ME GRA 8 KU-RO GRA 8,A-SA-SA-RA-ME|GRA|KU-RO|GRA,𐘀𐘞𐘞𐘴𐘋 𐙕 𐙂𐘁 𐙕,"0,30,30,52,11,85,66,1,85",4,9
VRY 2,Vrysinas,-1650,,clay,minor_cretan_clay_tablets,0.68,False,I-DA-MA-TE OLE 5 VIN 2 KU-RO OLE 5,I-DA-MA-TE|OLE|VIN|KU-RO|OLE,𐘚𐘦𐙁𐘃 𐙚 𐙗 𐙂𐘁 𐙚,"26,38,65,3,90,87,66,1,90",5,9
VRY 3,Vrysinas,-1650,,clay,minor_cretan_clay_tablets,0.68,False,KU-PA3 GRA 10 KI-RO GRA 1 KU-RO GRA 9,KU-PA3|GRA|KI-RO|GRA|KU-RO|GRA,𐙂𐘰 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"66,48,85,56,1,85,66,1,85",6,9
VRY 4,Vrysinas,-1650,,clay,minor_cretan_clay_tablets,0.68,False,A-TA-I-*301-WA-JA GRA 6 KU-RO GRA 6,A-TA-I-*301-WA-JA|GRA|KU-RO|GRA,𐘀𐘳𐘚𐙕𐘮𐘧 𐙕 𐙂𐘁 𐙕,"0,51,26,85,46,39,85,66,1,85",4,10
VRY 5,Vrysinas,-1650,,clay,minor_cretan_clay_tablets,0.68,False,SA-MA GRA 14 OVS 4 KU-RO GRA 14,SA-MA|GRA|OVS|KU-RO|GRA,𐘞𐙁 𐙕 𐙝 𐙂𐘁 𐙕,"30,65,85,93,66,1,85",5,7
VRY 6,Vrysinas,-1650,,clay,minor_cretan_clay_tablets,0.68,False,PA-I-TO VIN 8 KU-RO VIN 8,PA-I-TO|VIN|KU-RO|VIN,𐘂𐘚𐘄 𐙗 𐙂𐘁 𐙗,"2,26,4,87,66,1,87",4,7
VRY 7,Vrysinas,-1650,,clay,minor_cretan_clay_tablets,0.68,False,DU-PU2-RE GRA 18 KI-RO GRA 3 KU-RO GRA 15,DU-PU2-RE|GRA|KI-RO|GRA|KU-RO|GRA,𐘬𐙄𐘙 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"44,68,25,85,56,1,85,66,1,85",6,10
HT Za 1,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
HT Za 2,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
HT Za 3,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
HT Za 4,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME A-TA-I-*301-WA-JA I-PI-NA-MI-NA,A-SA-SA-RA-ME|A-TA-I-*301-WA-JA|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘀𐘳𐘚𐙕𐘮𐘧 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,0,51,26,85,46,39,26,34,5,18,5",3,16
HT Za 5,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
HT Za 6,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA A-SA-SA-RA-ME,SU-PU2-WA|A-SA-SA-RA-ME,𐘲𐙄𐘮 𐘀𐘞𐘞𐘴𐘋,"50,68,46,0,30,30,52,11",2,8
HT Za 7,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-DA-MA-TE,A-SA-SA-RA-ME|I-DA-MA-TE,𐘀𐘞𐘞𐘴𐘋 𐘚𐘦𐙁𐘃,"0,30,30,52,11,26,38,65,3",2,9
HT Za 8,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI I-PI-NA-MI-NA,A-RE-NE-SI|I-PI-NA-MI-NA,𐘀𐘙𐘗𐘜 𐘚𐘢𐘅𐘒𐘅,"0,25,23,28,26,34,5,18,5",2,9
HT Za 9,Hagia Triada,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
KN Za 1,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
KN Za 2,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
KN Za 3,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
KN Za 4,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
KN Za 5,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
KN Za 6,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA A-SA-SA-RA-ME,SU-PU2-WA|A-SA-SA-RA-ME,𐘲𐙄𐘮 𐘀𐘞𐘞𐘴𐘋,"50,68,46,0,30,30,52,11",2,8
KN Za 7,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME A-TA-I-*301-WA-JA I-PI-NA-MI-NA,A-SA-SA-RA-ME|A-TA-I-*301-WA-JA|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘀𐘳𐘚𐙕𐘮𐘧 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,0,51,26,85,46,39,26,34,5,18,5",3,16
KN Za 8,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-DA-MA-TE,A-SA-SA-RA-ME|I-DA-MA-TE,𐘀𐘞𐘞𐘴𐘋 𐘚𐘦𐙁𐘃,"0,30,30,52,11,26,38,65,3",2,9
KN Za 9,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE,I-DA-MA-TE,𐘚𐘦𐙁𐘃,"26,38,65,3",1,4
KN Za 10,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
KN Za 11,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
KN Za 12,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI I-PI-NA-MI-NA,A-RE-NE-SI|I-PI-NA-MI-NA,𐘀𐘙𐘗𐘜 𐘚𐘢𐘅𐘒𐘅,"0,25,23,28,26,34,5,18,5",2,9
MA Za 1,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
MA Za 2,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
MA Za 3,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
MA Za 4,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
MA Za 5,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA A-SA-SA-RA-ME,SU-PU2-WA|A-SA-SA-RA-ME,𐘲𐙄𐘮 𐘀𐘞𐘞𐘴𐘋,"50,68,46,0,30,30,52,11",2,8
MA Za 6,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME A-TA-I-*301-WA-JA I-PI-NA-MI-NA,A-SA-SA-RA-ME|A-TA-I-*301-WA-JA|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘀𐘳𐘚𐙕𐘮𐘧 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,0,51,26,85,46,39,26,34,5,18,5",3,16
MA Za 7,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-DA-MA-TE,A-SA-SA-RA-ME|I-DA-MA-TE,𐘀𐘞𐘞𐘴𐘋 𐘚𐘦𐙁𐘃,"0,30,30,52,11,26,38,65,3",2,9
